"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1991-Q2","Q2-1991","PC","Percentage","0","Units",,,4.165504,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1991-Q3","Q3-1991","PC","Percentage","0","Units",,,4.068955,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1991-Q4","Q4-1991","PC","Percentage","0","Units",,,2.16485,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1992-Q1","Q1-1992","PC","Percentage","0","Units",,,1.960701,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1992-Q2","Q2-1992","PC","Percentage","0","Units",,,2.952342,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1992-Q3","Q3-1992","PC","Percentage","0","Units",,,4.649595,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1992-Q4","Q4-1992","PC","Percentage","0","Units",,,3.353571,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","Units",,,2.048405,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","Units",,,5.620308,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","Units",,,2.790927,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","Units",,,0.8421262,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","Units",,,2.5675,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","Units",,,2.715224,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","Units",,,2.524918,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","Units",,,3.640431,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","Units",,,3.461682,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","Units",,,2.914906,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","Units",,,3.854635,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","Units",,,3.356873,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","Units",,,6.66869,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","Units",,,6.37975,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","Units",,,6.194209,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","Units",,,6.593585,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","Units",,,8.11379,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","Units",,,5.268584,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","Units",,,5.673328,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","Units",,,4.739402,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","Units",,,2.179169,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","Units",,,0.9999284,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","Units",,,-1.662206,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","Units",,,-2.579525,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","Units",,,0.7577829,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","Units",,,3.847476,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","Units",,,6.441288,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","Units",,,9.278771,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,10.98687,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,11.60653,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,15.86038,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,18.03567,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,14.89828,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,15.02251,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units",,,16.78293,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units",,,14.58766,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units",,,12.18082,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","Units",,,12.97544,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","Units",,,11.03101,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","Units",,,11.52399,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,11.60531,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,11.88041,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,11.45923,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,11.77076,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,11.31683,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,11.77986,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,12.94601,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,11.91945,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,15.49364,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,13.73257,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,16.15217,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,18.49989,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,14.28587,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,17.5939,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,16.56585,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,15.18439,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,10.76688,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,10.3685,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,13.7677,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,13.33105,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,15.00021,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,16.89118,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,14.162,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,15.65024,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,6.987478,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,12.59471,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,10.25081,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,12.64434,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,11.61688,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,10.48691,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,9.085728,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,11.05796,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,9.718699,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,13.12174,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,12.77119,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,13.17583,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,14.65568,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,11.1102,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,11.80478,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,11.51327,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,9.293511,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,9.969861,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,9.648604,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,11.03291,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,13.43297,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,10.08515,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,8.283712,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,11.41885,,
