"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015","2015",99.265426779,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015","2015",100.931600902,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015","2015",102.269594224,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015","2015",104.54424126,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015","2015",106.24978022,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015","2015",106.74124163,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015","2015",112.575886453,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015","2015",112.788453913,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015","2015",114.232881129,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015","2015",111.098015002,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015","2015",111.880611563,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015","2015",116.195067533,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015","2015",115.730705171,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015","2015",117.541545331,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015","2015",119.169366051,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015","2015",123.51620222,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015","2015",124.488400236,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015","2015",125.390222461,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015","2015",125.632914593,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015","2015",128.657673402,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015","2015",140.343377188,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015","2015",134.698191686,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015","2015",134.408110892,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015","2015",138.238437587,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015","2015",139.888901684,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2015","2015",141.255313638,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2015","2015",143.515963531,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2015","2015",143.732593809,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2015","2015",152.616761442,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2015","2015",155.510065331,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q4","Q4-2022","IDX","Index","0","Units","2015","2015",159.740721852,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2023-Q1","Q1-2023","IDX","Index","0","Units","2015","2015",155.278076576,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2023-Q2","Q2-2023","IDX","Index","0","Units","2015","2015",158.70353629,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2023-Q3","Q3-2023","IDX","Index","0","Units","2015","2015",160.297476137,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","IDX","Index","0","Units","2015","2015",32.354283066,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","IDX","Index","0","Units","2015","2015",32.410375243,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","IDX","Index","0","Units","2015","2015",32.659774473,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","IDX","Index","0","Units","2015","2015",33.077560857,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","IDX","Index","0","Units","2015","2015",33.61750314,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","IDX","Index","0","Units","2015","2015",34.647459858,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","IDX","Index","0","Units","2015","2015",35.51730533,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2015","2015",36.370094721,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2015","2015",36.477663979,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2015","2015",37.415154687,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2015","2015",38.268708603,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2015","2015",38.987924997,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2015","2015",39.295558739,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2015","2015",40.087546196,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2015","2015",40.950239352,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2015","2015",41.688872595,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2015","2015",42.385792351,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2015","2015",43.066984514,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2015","2015",43.757258254,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2015","2015",44.300241371,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2015","2015",44.860559406,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2015","2015",45.439177339,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2015","2015",46.46309711,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2015","2015",46.975178674,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2015","2015",47.147387437,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2015","2015",47.940876078,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2015","2015",49.252091293,,
"CHL","Chile","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2015","2015",49.530116628,,
